,Review_Date,Author,Rating,Review_Title,Review,Review_Url
133,9 November 2022,TheDyingGirl,10," Better than the first one!
","Very poignant. I loved that they didn't just chuck T'challa to the side and just move on with the storyline. I loved that the movie actually had a storyline instead of constant fighting which is something that marvel movies tend to have too much off and neglect fleshing out the story in favour of blowing things up. Loved the dialogue, witty but not overdone. Also unlike the other marvel movies I actually empathised with the villain. Yes he was a bit extreme but do you blame his fear especially considering the history of his people and when he noticed the rest of the world trying to get their paws in Wakanda's honey after T'challa and his dad went public with their nation . Obviously the movie has to have a villain but initially I was rooting for the guy. The chemistry between him and Shuri was palpable. Hoping to see their friendship/alliance if they ever are following movies coming up.",/review/rw8670186/?ref_=tt_urv
134,14 November 2022,ferguson-6,6," more on the way, of course
","Greetings again from the darkness. The big secret was spoiled before the film ever hit theaters, and of course, I won't reveal anything here for those who have managed to avoid the leaks. We do learn the identity of the new Black Panther, complete with action sequences. What really stands out in this sequel to the 2018 original, is that writer-director Ryan Coogler and co-writer Joe Robert Cole return with less action, and more focus on grief, the transition of power, and the introduction of yet another society that has lived undetected for generations.",/review/rw8670186/?ref_=tt_urv
135,12 November 2022,rkechols,9," Amazing. Captivating political drama
","So good. They did really well given the difficult circumstances of losing Chadwick Boseman. The whole cast really stepped it up and delivered an amazing performance. Really great soundtrack paired with it, too. A redeeming movie for phase 4.",/review/rw8670186/?ref_=tt_urv
136,11 November 2022,avbcole,7," Chadwick is missed
","The film was okay, and i did enjoy it in parts, but it was in no way on the same level as the first. Unfortunately the absence of a strong on screen presence was obvious... there was an empty space where Chadwick should have been and at times i got a little bored. To be fair, it's likely no version would have been as good as the first but i do feel as though the characters were underdeveloped and the story itself feels far removed from the Wakanda story line i would have expected. To me, it was overloaded with some unnecessary characters and at times was gimmicky",/review/rw8670186/?ref_=tt_urv
137,12 November 2022,hcarnie,9," Beautiful and emotional
","An emotional journey, beautifully done. The exceptional cast, moved me to tears multiple times. Twice from sadness once from joy (no spoilers! Haha) The sold out theatre on opening night not only applauded but many had tears they were trying to wipe away.",/review/rw8670186/?ref_=tt_urv
138,11 November 2022,callumtysall,7," Well made but overlong and goes nowhere
","I would say this film exceeds 'Black Panther'(2018) in terms of effects, as the cgi and practical blend together alot better and are generally of higher quality. The characters are well written and the film has it's moments.",/review/rw8670186/?ref_=tt_urv
139,14 November 2022,spaulagain,2," Relies on pulling heartstrings
","Entire film is dependent on getting at the emotions of the audience from losing Chadwick. Everything else is typical phase 4 garbage writing with nonsensical plot and boring characters. A villain that is easily defeated but takes a whole movie to do it, a child protegee, and an obnoxiously dumb super civilization really drag this film out to the point of torture.",/review/rw8670186/?ref_=tt_urv
140,21 November 2022,judywalker2,7," Beautiful tribute with some missed opportunities
","Of course like everyone else I loved the original Black Panther and this film gives a great tribute to Chadwick and T'Challa. Shuri, Okoye, Nakia and Ramonda have wonderful storylines. I liked the introduction of Riri and look forward to her future. The costumes, sets and scenery were what we would expect from the great nation of Wakanda. The backstory for Namor and his people was brilliant and Talokan was beautiful.",/review/rw8670186/?ref_=tt_urv
141,24 November 2022,tripledoubleboss,8," A better phase 4 film with tons of plot holes
",Positives:,/review/rw8670186/?ref_=tt_urv
142,12 November 2022,movieman6-413-929510,7," Despite the fallen king, Ryan Coogler manages to put down a worthy sequel.
","Black Panther: Wakanda Forever is the sequel of the first Black Panther movie from 2018. This sequel is again directed and written in part by Ryan Coogler, who also directed the first part.",/review/rw8670186/?ref_=tt_urv
143,24 November 2022,higherall7,10," The Legend of T'Challa awaits...
","Well! No matter what anyone tells you, I suggest you see this film first and make up your own mind about it. As for myself, I will start out by saying this movie is a long way from Sun Ra's SPACE IS THE PLACE (1974), as well as THE BROTHER FROM ANOTHER PLANET (1984), or even THE ADVENTURES OF PLUTO NASH (2002), when you get right down to it. One thing is for sure, Afro-futurism or African-futurism, if you will, is alive and well. Be that as it may, there's still a whole lot of World-Shaking going on in this tale. There is a look and a feel and a glide and a slide that is infectious and compelling. I cannot say all of it will go down easy, as it promotes and displays the scorched Earth pyrotechnics of the Hollywood Western mindset, but director Ryan Coogler has crafted a product of both rich passion and masterly restraint.",/review/rw8670186/?ref_=tt_urv
144,23 November 2022,ACollegeStudent,6," Black Panther > Wakanda Forever
",Rating: 6.9,/review/rw8670186/?ref_=tt_urv
145,8 December 2022,kobemackenzie,8," Can't believe how good this was!
","Queen Ramonda, Shuri, M'Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T'Challa's death. As the Wakandans strive to embrace their next chapter, the heroes must band together with Nakia and Everett Ross to forge a new path for their beloved kingdom.",/review/rw8670186/?ref_=tt_urv
146,27 November 2022,kianjames-02823,6," A great tribute to Chadwick.
",I do like this film. Don't get me wrong the action is great.,/review/rw8670186/?ref_=tt_urv
147,21 November 2022,DarkVulcan29,10," Chadwick Boseman 1976 - 2020, forever T' Challa.
","I was wondering if they could pull of the series after Chadwick Boseman passed away in 2020, but surprisingly they pulled it off perfectly, while at the same time honoring his memory.",/review/rw8670186/?ref_=tt_urv
148,25 November 2022,Dominic_25_,6," I really wish I could see what this movie could have been without being constrained to the MCU.
",I am not sure how I feel about this phase of Disney MCU. Ryan Coogler really can make good movies and I'd love to see him with more creative freedom.,/review/rw8670186/?ref_=tt_urv
149,18 November 2022,sbweightman,4," A superhero movie where they forgot to include the superhero
","A superhero movie where they forgot to include the superhero and when they finally do bring one in, they bring in three at once. The tribute to Boseman is effectively moving and the story is good and quite mature, but there's nowhere near enough action and it feels like a hodge-podge of lots of other things. The film is slow, long and dull; the action is bland and lacking, the American CIA scenes were completely unnecessary and although there are some visual spectacles in the grand scale, it's never that spectacular. The villain was good, the characters are ok and the tribal elements are colourful, but it just didn't excite, thrill or amaze me the way a superhero movie should.",/review/rw8670186/?ref_=tt_urv
150,13 November 2022,tayangangambar,7," Good Entertainment
","I really enjoyed the drama, pace and soundtrack of this Black Panther sequel. It is well made, tight and serious, not much unnecessary humor or corny characters/scenes.",/review/rw8670186/?ref_=tt_urv
151,16 November 2022,KalKenobi83,8," Closed Phase 4 with a Bang and a Tribute to The Late Chadwick Boseman
","Watched Black Panther Wakanda Forever with Letitia Wright(Small Axe) as Shuri/Black Panther II, Angela Bassett(Black Panther, Mission: Impossible-Fallout) as Romanda, Winston Duke(Spenser Confidential) as M'Baku, Danai Gurira(The Walking Dead, Avengers: Endgame) as Okoye, Michaela Coel(Black Mirror) as Aneka, Dominique Thorne(The Old Guard) as Riri Williams/Iron Heart,Florence Kasumba(The Falcon And The Winter Soldier) as Ayo andTenoch Huerta Meija(The Forever Purge) as Namor.",/review/rw8670186/?ref_=tt_urv
152,1 December 2022,Wingzzz,7," Kinda long...like this review
",I felt that the passing of both Chadwick and T'Challa loomed LARGE over this movie. It's just not the same without him and I understand it's a huge challenge to accommodate the tragic loss so I will give Coogler and co. Credit for that.,/review/rw8670186/?ref_=tt_urv
153,5 December 2022,gbrezina2015,9," Very good. I was surprised.
","I wasnt' sure if I'd like this movie w out Chadwick Boseman. I didn't want to see it but I went w my husband anyway. It was exceptionally good. I wasn't sure what the story line or plot was going to be so what's the purpose in doing a story w out T'Challa but they might have even outdone the first one. The silence at the beginning and at the end was breathtaking. The marvel tributes to Boseman were so well done and the costume designer...I wish she designed all my clothes. Wow, just wow. Angela Bassett in the first purple dress was just stunning. The all white at the funeral, again, was breathtaking. I even thought Shuri did a great job of ""replacing"" her brother, as it were. She caried the mantel well. The music throughout was great too. I was surprised by how good it all was, in a good way.",/review/rw8670186/?ref_=tt_urv
154,3 December 2022,mg-231645,," Boring!!!
","The story is not quite good, most of the scenes is lacking. Namor's design is far from the comics, but his scenes fits to the plot of the film. Shuri as a black panther did a great job in acting, but there are some scenes which is little bit messy. The CGI/VFX is bad and some are unfinished. Action scenes are the only scenes which are okay and it delivers a character sequences on the film. The post-credit scene is not exciting and it was way too soon for this character.",/review/rw8670186/?ref_=tt_urv
155,23 November 2022,Horst_In_Translation,6," New cat on the block
","""Black Panther: Wakanda Forever"" is of course the long-awaited sequel to the incredibly successful ""Black Panther"" film from 2018 that became one of the most socially relevant films of its year and also one of the big players during the then following awards season. I think it is safe to say that in both fields this movie here will not make equally huge waves as the previous one, but from my perspective this sequel here I'd say is maybe even the superior movie from the two. Many will disagree and as you can see from my rating I was also not blown away by it, but I enjoyed it and I was definitely nicely entertained. There were even parts when I considered giving the film an even higher rating and 4 stars out of 5 or 8 out of 10 I could also say is nothing that really happens extremely often for me. I'd still say a 60% approval is fitting and accurate now. Of course, you did not have to do without the characters for four years since 2018 as there were other Marvel films in-between where the characters were included. The director and also writer here is again Ryan Coogler of course. I see he has worked on quite a few Black-themed films for years now, so I'd be curious to see him also for once shoot a movie away from race-related issues. Just like his co-writer Joe Robert Cole has done in the past for example. He even made a very White film on one occasion and he is also a director himself, but with this film here, the directing was all up to Coogler and today we will mostly talk about this film. It is an extremely long movie, even for Marvel standards at over 160 minutes including credits. The biggest challenge they had was basically deal with the untimely death of Chadwick Boseman, the Black Panther from the first film. I liked what they did with that. The film was a decent tribute and while references to Boseman in the film in terms of the plot were frequent, it never felt forced or like fake tearjerker material. For me personally, the opening was the most touching aspect maybe, how they included the Marvel opening they always use as a tribute to Boseman only. That almost turned my eyes a little wet there, also because it was in black-and-white. May he rest in peace.",/review/rw8670186/?ref_=tt_urv
156,11 November 2022,FeastMode,8," How did they pull it off?
",The passing of Chadwick Boseman is so sad. Condolences to his family.,/review/rw8670186/?ref_=tt_urv
157,13 November 2022,panony-68080,6," It's a BAD movie inside a GOOD attempt. Honest review.
","So I have always been a fan of the beautiful Angela Basset and her role as the queen in mourning her son was EXCELLENT. Her scenes in whole were wonderful. But that is just about it. The movie was a complete waste of time with mediocre story and horrible costumes. We ALL miss Chadwick Boseman. He was and always will be the BLACK PANTHER. There is no other - he was the king! But in that is the problem because there is NO ONE left to carry the mantel. And no - Disney - Suri unfortunately is not the answer. Neither is transformer look a like version of ""not-an-Iron-man"" whatever her name was. I am sorry.",/review/rw8670186/?ref_=tt_urv
158,14 November 2022,vinodralh,9," An excellent sequel delivers the goods and then something new
","This movie stands proudly heads and shoulders above many recent Marvel movies. It has a maturity and emotional underpinning that we is often lacking in Marvel storytelling . One that we would dearly like to see more of, in our popcorn movie generation.",/review/rw8670186/?ref_=tt_urv
159,6 December 2022,tmcmaster-67512,6," Black Panther: Wakanda Forever
",RIP Chadwick Boseman,/review/rw8670186/?ref_=tt_urv
160,12 November 2022,cricketbat,5," There is a Chadwick Boseman-shaped hole in the heart of Wakanda.
","There is a Chadwick Boseman-shaped hole in the heart of Wakanda. While this film offers a lovely tribute to King T'Challa and the man who played him, Black Panther: Wakanda Forever feels like it's missing something (which is kind of funny, because the runtime is far too long). Even Shuri (Letitia Wright), who was one of my favorite parts of the first Black Panther movie, becomes a dull, brooding character in this sequel. Watching this was an almost joyless experience, despite the forced humor. Phase Four of the MCU has been a bit of mess, so I was hoping it would end strong. Unfortunately, it didn't.",/review/rw8670186/?ref_=tt_urv
161,16 December 2022,ashalan77,6," Just disappointing.
","While there were parts that were entertaining as a whole this movie was just boring. They could have easily cut 40 minutes of the movie, there were many long pauses and seemed badly edited in parts.",/review/rw8670186/?ref_=tt_urv
162,15 November 2022,ayoreinf,8," Deciding to focus on characters makes it slower but...
","I've got an issue with some of the decisions made by the producers and the creative team of the movie, even if I can understand some o the solutions they chose. I'm not sure they had to kill T'Challa, but I do understand the difficulties of replacing the like of Chadwick Boseman who made the role his own. I'm not sure they had to present Namor the way they did, even though his character in the comics allows for this option, but it does limit what they can do with him in the future. And I don't like the fact they kill other leading characters almost as an easy way out.",/review/rw8670186/?ref_=tt_urv
163,28 November 2022,mattclap28,6," Its Not Great
","You'll be forgiven if you feel conflicted after watching Wakanda Forever. Its not terrible, but its definitely underwhelming. The story starts but never really goes anywhere, then when it does its like oh ok. It's also overly long for what it's trying to achieve.",/review/rw8670186/?ref_=tt_urv
164,16 November 2022,jimmycurwain,9," Fantastic Movie
","I am white. Colour has never bothered me. All people are beautiful and these Black people are absolutely gorgeous
And in this movie they are
And they all did there roles so we
The movie is one of a kind and there need to be more like this and more Variety of Black movies",/review/rw8670186/?ref_=tt_urv
165,11 November 2022,yonathanzahavibs,6," Good tribute, bad movie
","I was personally a big fan of the first black panther movie. Everything from the style, the story and the mixture of a future like city blended with African culture was for me a great watching experience.",/review/rw8670186/?ref_=tt_urv
166,10 November 2022,cedricdumler,9," The Black Panther lives!
","Ryan had already completed the script for a black panther to when Chadwick Boseman tragically passed away. It's a devastating loss, and Coogler and the rest of the cast and crew were reeling from that loss. Coogler made a genius writing choice by making the characters in Wakanda Forever go through the the exact same emotions that the actors themselves went through. All the characters in this film are struggling to come to terms with a loss that they did not expect nor do they fully understand it. In that way we immediately relate to them and are sucked into the story because we as audience and fans of Chadwick feel the exact same way. Coogler made the absolute best of an heartbreaking situation.",/review/rw8670186/?ref_=tt_urv
167,14 November 2022,aramsdale,6," WAKANDA 3 WILL BE COMING
","I really wanted to watch this to see how they would deal with the passing of Chadwick Boseman. I have to say, I thought they dealt with it perfectly.",/review/rw8670186/?ref_=tt_urv
168,24 November 2022,nlgthunder,9," A touching, somber, more mature storyline
",I must start with the fact that the tributes to Chadwick woven throughout this story we're beautiful and so gut wrenching. They did a very nice job of writing in a way that incorporates and honors his legacy. And the opening Marvel sequence was in very good taste.,/review/rw8670186/?ref_=tt_urv
169,1 December 2022,netjes-68621,7," The opinion of Marvel lover.
",. Not just MCU but whole marvel stuff is precious to me in terms of being part of my childhood. My awareness of rules and roots of the sup's world is not always helpful while watching MCU. But speaking about this movie - there is something else to talk about.,/review/rw8670186/?ref_=tt_urv
170,2 December 2022,klown013,2," 2 long, 2 boring, bad CGI and bad ""action""
","1. Movie should have been at least 45 minutes shorter
2. Acting was terrible with a few exceptions- Winston Duke and Angela Bassett both did great. Letitia Wright, Dominique Thorne and the rest were all over the place. Too emotional or barely any acting.",/review/rw8670186/?ref_=tt_urv
171,11 November 2022,msbreviews,7," Black Panther: Wakanda Forever would make Chadwick Boseman proud.
","If you enjoy reading my Spoiler-Free thoughts, please follow my blog to read my full review :)",/review/rw8670186/?ref_=tt_urv
172,11 November 2022,stevendbeard,8," Imperious Rex
","I saw Black Panther:Wakanda Forever, starring Letitia Wright-Death on the Nile_2022, Ready Player One; Lupita Nyong'o-The 355, Us; Danai Gurira-The Walking Dead_tv, My Soul to Take; Dominique Thorne-Judas and the Black Messiah, If Beale Street Could Talk and Tenoch Huerta-The Forever Purge, The 33.",/review/rw8670186/?ref_=tt_urv
173,11 November 2022,Paragon240,7," Wakanda Forever was an earnest film that tackled some tough themes and honored its hero well but got bogged down introducing vast new worlds and complicated characters.
","Wakanda Forever left me with mixed emotions. The respect and love paid to the legacy of Chadwick Boseman were heartfelt, meaningful, and sincere. The movie wisely grappled with the aftermath of T'Challa's passing on his family and nation. This subject matter created excellent opportunities to dive deeper into characters like Shuri, Nakia, and even M'Baku. Instead, Wakanda Forever primarily served as a vehicle to introduce Namor and Talokan. The film rightfully embraced a more somber tone as it dealt with themes of loss and legacy, but the mournful spirit caused the plot to sag and drag along throughout most of the runtime. Winston Duke offers the little levity the movie had. The cast delivered exceptionally, with Angela Bassett's performance as the true standout. I liked the movie, but the melancholy approach made it more difficult to really enjoy, and the introduction of Namor and his threat to Wakanda chewed up so much of the story that it was difficult to bring closure to characters struggling with loss and heartbreak satisfyingly.",/review/rw8670186/?ref_=tt_urv
174,14 November 2022,jackgdemoss,8," Tribute and empowerment done tastefully
","Following up to a billion dollar plus film that had one of the strongest marketing campaigns in cinema history is no easy task. With the huge shoes that need to be filled in mind, Black Panther: Wakanda Forever really did do a great job. It still suffers from Marvel formulitis and the new trend of over explaining character motivations (i.e. Flash backs during the final standoff) which do cripple it a fair bit. Ultimately, it does the seemingly impossible of taking the tragic loss of Chadwick Boseman and building a compelling story around it without ever seeming like the movie exists to make a quick buck off of his passing.",/review/rw8670186/?ref_=tt_urv
175,19 November 2022,anshumanam,6," Makes a stand...
","Queen Ramonda, Shuri, M'Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T'Challa's death. As the Wakandans strive to embrace their next chapter, the heroes must band together with Nakia and Everett Ross to forge a new path for their beloved kingdom.",/review/rw8670186/?ref_=tt_urv
176,30 November 2022,masonfisk,8," A WORTHY FOLLOW-UP...!
","The latest in the MCU & probably the most well realized yarn this year from Marvel currently playing in theaters. Unfortunately since the passing of Chadwick Boseman, the cinematic elephant in the room before the film's release was how're they going to handle his passing since a recasting of the role was going to be considered an affront to Boseman's memory so dealing w/his character's passing, a sudden ailment which his sister Letitia Wright's brilliant scientist can't solve proves an ample subplot for her to deal w/his death since Wakanda needs a Panther & the flowers which create the hero were destroyed by Killmonger, Michael B. Jordan, in the last entry putting us in a place where scientific might may not trump tradition. Adding to the drama is the world's attempts to usurp Wakanda's hold on vibranium, the appearance of the mutant Namor (masterfully now rooted in Aztec mythology) who fears land dwellers will come to his kingdom seeking the powerful ore & also ReRe Williams, Dominque Thorne, a young genius following in the footsteps of Tony Stark, who's constructed a vibranium detector which has been co-opted by the American government which puts her on a death list penned by Namor. All of this climaxes on a troop barge where the seemingly insurmountable ocean dwellers are spurred back from the remaining Wakandan forces (after a flooding decimates the nation) where a Black Panther stands tall once again to not only right some wrongs but keep the world in their respective corners. Ryan Coogler again proves himself to be the biggest kid on the cinematic block by weaving a nearly 3 hour narrative into something thoughtful, inspiring & ultimately soul searching as viewers grapple w/the multitude of emotions being explored here.",/review/rw8670186/?ref_=tt_urv
177,11 November 2022,PyroSikTh,7," There's A Lot to Like, and A Lot to Dislike
","Just like with the first movie, there's a lot about Wakanda Forever that I really, really liked. There's some amazing worldbuilding and powerhouse performances here, the story is enthralling, and the antagonist is about as perfect as you can get in the way he was developed and the role he served. The score by Ludwig Goransson was once again on-point, the realisation of Talokan was fantastic, and every reverence to Chadwick Boseman was respectful and heartbreaking in equal measure. This is a movie that really cared about the legacy of its late star, and was aware of the love and admiration he had earned. But unfortunately, also like the first movie, there was a bunch about Wakanda Forever that I wasn't as much of a fun of. It was too long, filled with too much faff, it was so badly lit certain scenes were almost unwatchable, and they put their bets on the wrong leading actor going ahead. And yet I'm eager to see the effect this movie has on the wider MCU going forward. It did lay the groundwork for a lot of upcoming projects, even if it was to the film's overall detriment. And if you ignore all of that the core elements of the film are essential viewing for any Marvel fan. Wakanda Forever somehow managed to simultaneously be one of the MCU's highest peaks, as well as one of its lowest ditches. And for that I fall on an entertaining 7/10 that remains an improvement on the first film. Huerta and Bassett may be enough on their own to earn an 8 though. I guess time and rewatches may tell.",/review/rw8670186/?ref_=tt_urv
178,11 November 2022,jinnynorth,10," AMAZING
",Cannot describe in words how amazing that film was. Scenes in it that will make you emotional for sure.,/review/rw8670186/?ref_=tt_urv
179,4 December 2022,lakings97,7," Not the best
","Black Panther: Wakanda Forever was long, boring at times it was meaningless. It felt like a long tribute to Chadwick Boseman, the constant reminders and repetition of his death was not necessary. The new villain is the first Hispanic character of the Marvel universe, Namor, played by Tenouch Huerta. The storyline was much similar to Aquaman and the search for Atlantis. In the name of comparison DC did a better job than Marvel. In regards to the new Black Panther, Letitia Wright is not the strongest actor to play a superhero. Marvel seems to be in the wrong path, not producing well scripted movies with good actors. I can't say it was great nor I would suggest not to see this flick.",/review/rw8670186/?ref_=tt_urv
180,16 November 2022,fearthemcneil,2," Weak plot, questionable CGI, not great
","So, the CGI is so hit and miss here it's hilarious. Sometimes it looks great, other times it looks like a Blizzard cutscene from 2008 all over again. Some of the acting is overdone to the point that I think some of these people think they're in a Shakespeare play. Angela Bassett namely seems to get more and more over the top with every scene. She screams and overenunciates with her overly dramatic fake accent to the point that I laughed at certain times.",/review/rw8670186/?ref_=tt_urv
181,15 November 2022,Mehki_Girl,7," I Give 7 Stars When I've Been entertained
","I don't have an argument for the people that didn't particularly like the movie, but didn't hate it either and their concerns - length, slow parts, continuity, etc., have merit",/review/rw8670186/?ref_=tt_urv
182,12 November 2022,rajvignesh-60140,8," The royal vengence
","Oh boy, its been one hell of a movie, a different approach from marvel, the rage emotion revenge vengence and wisdom shown in the movie is enlighted a bit more than its expected. Oh boy what a movie! First kudos to boseman, the black panther he portrayed was the best no one can do that anymore !! This movie is an absolute tribute to him. An osm story and hype throughout, churi omg she is something and every charcter played their roles to perfection the iron heart and the transformation was the highlight cant ask more than this. Every scene at edge of the seat. I expected boseman atleast for one scene but cudnt find him in, but there is a huge surprise in the pc dont miss that i dont want to spoil that. The graphics is always as like never. A really intense screenplay and story and could connect to the characters easily. Black panther will return. Please do watch in theaters.",/review/rw8670186/?ref_=tt_urv
183,21 November 2022,MamadNobari97,6," A Really Weird One Which Was Disappointing and Didn't Meet the Expectation...
",... Even though I didn't expect much from this movie anyway.,/review/rw8670186/?ref_=tt_urv
184,11 November 2022,Jithindurden,8," One of the best MCU movies
","The first Black Panther was very different for a Marvel movie. It felt fresh and was one of the best solo movies of MCU. But even with everything great in it, there were some aspects of it that were designed clearly to be on the safe side of the primary target audience of the MCU. With Wakanda Forever, they surpassed the first part in my opinion and became one of the best movies in MCU. Still, by the end of it, even this doesn't stray too far from a point which is not just for the target audience but also probably for the production company itself.",/review/rw8670186/?ref_=tt_urv
185,17 November 2022,alekspredator87,7," T'Challa's Legacy
","The notorious fourth phase of the Marvel Cinematic Universe has already managed to acquire a bunch of unflattering reviews. A lot of projects that affect a lot of heroes, the lack of a clear narrative line, which the previous three phases of the franchise were famous for, just a huge number of second-rate and uninteresting heroes and an impressive number of inconsistencies - all this is imputed to the creators, led by the chief executive Kevin Feige from a loving and not very viewer. And against this background, the last film of the phase comes out, which should translate the Cinematic Universe into a new fifth. The name of the project is ""Black Panther: Wakanda Forever"".",/review/rw8670186/?ref_=tt_urv
186,9 November 2022,ykjdh,10," Surprisingly deep movie goes beyond the comic
","I'll admit, I really had no interest in seeing this movie after it's lead passed away. Then I read this is based on a volume of the comics where another panther steps in because I guess the hero passed away in the series too at one point. Still, I really enjoyed the first movie so much I saw it three times in theaters and bought the blu ray. So not only was I skeptical about a new panther but skeptical about sequels in general because they never hold a candle to the original.",/review/rw8670186/?ref_=tt_urv
187,28 November 2022,deepfrieddodo,7," Wright Seizes The Lead Role
","Given the untimely death of Chadwick Boseman, the Black Panther sequel was always going to have additional hurdles to overcome for a successful and enjoyable film. Wakanda Forever's long runtime certainly ebbs and flows, stuttering at times but ultimately building to a thoroughly enjoyable climax. Wright deserves absolute credit for picking up the lead role in the same (previously supporting) character.",/review/rw8670186/?ref_=tt_urv
188,30 November 2022,anthonyratuis,8," Breath of fresh air for marvel
","In the midst of my marvel fatigue, I really enjoyed this film. I thought namor was great and the film was very respectful of Chadwick Boseman.",/review/rw8670186/?ref_=tt_urv
189,11 November 2022,pughspencer,7," ""In my culture, Death is not the end""-T'Challa
","With the passing of Chadwick Boseman in 2020 & the decision to not recast T'Challa, continuing on with a sequel just didn't seem right. But somehow director Ryan Coogler managed to overcome the Impossible by crafting a solid follow-up thanks in part to it's stellar cast.",/review/rw8670186/?ref_=tt_urv
190,13 November 2022,brianmlucas,4," Jumbled mess with no lead, huge plot holes and boring dialogue in subtitles
","Whole plot lines, scenes, and characters were totally unnecessary and dragged the run time into 2 and a half hours that seemed like 4. They could have cut at least 45 minutes. And in doing so made Letitia Wright the lead of the movie. As it is she is just one of way too many characters that don't really have anything to do until the end. But by then we really don't care because there's already been a Phantom Menace level of boring drawn out dialogue. At least Phantom Menace was in English. Half the boring dialogue is in subtitles, and half of that is...oh, you speak my language?!? Worst Marvel movie ever.",/review/rw8670186/?ref_=tt_urv
191,15 November 2022,waltermwilliams,7," What Walt's Watching
","""Black Panther: Wakanda Forever"" is the 30th film in Marvel Cinema Universe and a critical one for the continuing success of this sub-franchise.",/review/rw8670186/?ref_=tt_urv
192,13 November 2022,mrashtastic89,9," Long love the king
","Where do I even begin? Black Panther: Wakanda Forever is everything I wanted from not just an MCU movie but a tribute to the legendary Chadwick Boseman a beautiful and heartwarming tribute to one of the best castings in the MCU, King T'Challa.",/review/rw8670186/?ref_=tt_urv
193,13 November 2022,BudoSenpai,," Black Panther: Wakanda Forever Rules with a $330 Million Global Launch, $180 Million Domestic Debut
","The sequel demolished the record for a November opening in the United States. This is a new type of Marvel Cinematic University (MCU) superhero movie that's here to stay. This was an outstanding tribute to the late great Chadwick Boseman, he would have been proud. We miss you brother!",/review/rw8670186/?ref_=tt_urv
194,11 November 2022,nscoby93,7," A good sequel that honors Boseman's legacy and that of T'Challa and Black Panther
","Before going into Wakanda Forever I made sure to avoid IMDb and Letterboxd so as to not see reviews and ratings. I wanted to truly give this film a chance. A complete unaffected, unbiased opinion so that I maybe open minded to whatever they do in this sequel. To further emphasize on how much I wanted to give this film it's honest chance I was even willing to put on blinders to the trash Disney/Marvel has produced in recent months.",/review/rw8670186/?ref_=tt_urv
195,17 December 2022,PotassiumMan,9," Entertaining and slightly goofy sequel to Black Panther
","The sequel to Black Panther has the daunting task of renewing that film's magic and wonder without Chadwick Boseman. In the end, it does a pretty admirable job, all things considered. It cannot live up to the original's achievement but still does a creditable follow-up. But the film combines a sensitive approach to mourning with the presence of mind of governing a nation in times of crisis.",/review/rw8670186/?ref_=tt_urv
196,23 November 2022,FallenEye,6," Barely Saves Face for an Unsavory Phase 4.
","Perhaps the most disappointing thing about Wakanda Forever is that, the trailers succeeded in evoking emotion far more effectively than the film itself, as I found all the expressive beats of the movie, whether in tribute to Chadwick Boseman or otherwise, lacking the power to captivate for the most part, making the beats feel more like taps, or a snare.",/review/rw8670186/?ref_=tt_urv
197,13 November 2022,Grey_rainbow,8," Would have been 10/10 if they had focused just on Shuri and Namor
","Black Panther 2 is easily the best MCU movie this year, so don't miss it.",/review/rw8670186/?ref_=tt_urv
198,12 November 2022,michaelxqh,7," Thus Ends Phase Four
","So much has been expected from Wakanda Forever, as the firstpeek into the notorious Namor alongside his Empire Atlantis (or Taloca according to modification), as the conclusion to Marvel's phase four, and as a final farewell to our forever Black Panther - Chadwick Boseman. How can any superhero movie possibly achieve all these while narrating a unique, emotive, and memorable story?",/review/rw8670186/?ref_=tt_urv
199,19 November 2022,shaikhirshad-41223,8," Emotional..
","Director Ryan Coogler takes you on an emotional ride with black panther 2 story. Movie starts with a beautiful tribute of T'Challa aka Chadwick Boseman. And from the start itself you'll emotionally attached with the film. The pace of the movie is slow as compare to other marvel movies but still you can watch further for the engaging climax. Visuals are outstanding the way director has shown WAKANDA as well as TALOKAN is watch worthy. Well as NAMOR stands namor is one of the coolest villains in the MCU. But his story doesn't excite much as it should be though it has great ability to stay in the MCU for long-term but let's see where he goes after this film. Acting & Cast are the soul of this movie. Specially Shuru, Queen Ramonda & Okoye just nailed their roles in every scene of this film. Movie goes from start to end on a serious and emotional mode. There is alosyone character that I like to talk is RIRI WILLIAMS her performance also does justice to the character but she doesn't have much to do and the lack of the story. Drawback of this movie is it's STORYLINE & PACE. Otherwise you can easily give a try for Visualls, Actioy & the emotional connect with the character BLACK PANTHER...",/review/rw8670186/?ref_=tt_urv
200,15 December 2022,Flourduck,7," Emotional and decent
","Black Panther: Wakanda Forever is an emotional story that delivers a lot of action, while also feeling a bit rushed.",/review/rw8670186/?ref_=tt_urv
201,11 November 2022,zzzxxxcccvvv-43202,1," Yikes...not good
",Wow this movie is a complete disaster. I don't even know where to start. TLDR do not give these people your money.,/review/rw8670186/?ref_=tt_urv
202,9 December 2022,gortx,," Nice tribute to Boseman, but this is just another sequel
","It's difficult enough to create a satisfying sequel to a hugely successful original, but, it's an even harder bridge to build when the actor who plays the title character passes away suddenly. Director Ryan Coogler and co-writer Joe Robert Cole return here and do a decent enough job paying tribute to the late Chadwick Boseman while trying to forge a path forward in the Black Panther saga.",/review/rw8670186/?ref_=tt_urv
